TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,z_IMP_REASON_HomeImp,z_IMP_REASON_MISSING,z_IMP_JOB_Mgr,z_IMP_JOB_Office,z_IMP_JOB_Other,z_IMP_JOB_ProfExe,z_IMP_JOB_Sales,z_IMP_JOB_Self,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC
0,,15000,0,0,0,0,1,0,0,0,0,65584.0,0,92582.0,0,10.0,0,0.0,0,0.0,0,82.94897322,0,2.0,0,10.0,0,34.3172408
0,,15000,0,1,0,0,0,0,0,0,1,65019.0,0,68020.0,0,1.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,1.920694367
0,,15000,1,0,0,0,1,0,0,0,0,27954.0,0,79333.0,1,7.0,0,0.0,0,0.0,0,256.0038054,0,1.0,0,49.0,0,42.58194893
0,,15000,1,0,0,0,1,0,0,0,0,84832.0,0,107207.0,0,19.0,0,0.0,0,0.0,0,124.4505323,0,4.0,0,23.0,0,28.55818348
0,,15000,0,0,0,0,0,0,1,0,0,89165.0,0,106392.0,0,12.0,1,0.0,0,2.0,0,166.085018,0,0.0,0,17.0,0,35.0331025
0,,15000,0,0,0,0,1,0,0,0,0,44623.0,0,72225.0,0,1.0,0,0.0,0,0.0,0,268.4203579,0,0.0,0,21.0,0,28.13158042
0,,15100,0,0,1,0,0,0,0,0,0,140193.0,0,176342.0,0,11.0,0,0.0,0,0.0,0,248.1884191,0,0.0,0,20.0,0,30.0801582
0,,15100,0,0,0,0,1,0,0,0,0,81461.0,0,93548.0,0,2.0,0,0.0,0,0.0,0,160.1036,0,0.0,0,22.0,0,41.00736353
1,10045.0,15100,0,0,0,0,1,0,0,0,0,45351.0,0,65481.0,0,4.0,0,0.0,0,0.0,0,91.71529252,0,9.0,0,18.0,0,39.07015305
0,,15100,0,0,0,0,1,0,0,0,1,65019.0,0,53238.0,1,7.0,1,0.0,1,0.0,0,350.9611645,1,1.0,0,16.0,0,34.05584767
0,,15100,0,0,0,0,1,0,0,0,0,73505.0,0,109656.0,0,5.0,0,0.0,0,0.0,0,81.96415129,0,2.0,0,13.0,0,36.46121054
0,,15100,0,0,0,0,1,0,0,0,0,72645.0,0,106343.0,0,5.0,0,0.0,0,0.0,0,80.77214991,0,2.0,0,13.0,0,34.47559678
0,,15100,0,0,0,0,1,0,0,0,0,49533.0,0,63607.0,0,2.0,0,0.0,0,0.0,0,180.5232928,0,0.0,0,14.0,0,36.37718295
0,,15100,0,0,0,1,0,0,0,0,0,68043.0,0,80686.0,0,4.0,0,0.0,0,0.0,0,119.6724909,0,1.0,0,20.0,0,21.41822746
0,,15100,0,0,0,1,0,0,0,0,1,65019.0,0,57940.0,0,0.0,0,0.0,0,0.0,0,86.89492992,0,1.0,0,8.0,0,38.85034854
0,,15100,1,0,0,1,0,0,0,0,0,96763.0,0,114896.0,0,2.0,0,0.0,0,0.0,0,144.52965,0,0.0,0,21.0,0,36.37170403
1,14575.0,15100,1,0,0,0,0,1,0,0,0,54000.0,0,77542.0,0,13.0,0,1.0,0,1.0,0,122.5666667,0,1.0,0,26.0,1,34.81826182
0,,15100,0,1,0,0,0,0,0,0,1,65019.0,0,65961.0,0,0.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,1.603507978
0,,15100,0,0,0,0,0,0,0,0,0,38549.0,0,59853.0,0,5.0,0,0.0,0,0.0,0,104.1832474,0,2.0,0,9.0,0,29.14186281
1,6398.0,15100,0,1,0,0,0,0,0,0,1,65019.0,1,89235.5,0,0.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,1,34.81826182
0,,15100,1,0,0,0,0,1,0,0,0,60264.0,0,87110.0,0,5.0,0,0.0,0,0.0,0,111.399385,0,0.0,0,13.0,0,26.06204325
0,,15100,0,0,0,0,0,1,0,0,0,53549.0,0,99812.0,0,4.0,0,0.0,0,0.0,0,127.1221472,0,2.0,0,21.0,0,37.95710368
0,,15100,0,0,1,0,0,0,0,0,0,44959.0,0,68483.0,0,27.0,0,1.0,0,0.0,0,279.9479886,0,1.0,0,17.0,0,37.18094785
0,,15100,1,0,0,0,0,1,0,0,0,101378.0,0,143229.0,0,12.0,0,0.0,0,0.0,0,129.5373152,0,4.0,0,21.0,0,36.77621277
0,,15100,0,0,0,0,1,0,0,0,0,45579.0,0,54065.0,1,7.0,0,0.0,0,0.0,0,79.75739031,0,0.0,0,15.0,0,41.44733187
0,,15100,1,0,0,0,1,0,0,0,0,26196.0,0,45657.0,0,9.0,0,0.0,0,0.0,0,86.71659339,0,1.0,0,12.0,0,29.32175447
0,,15100,0,0,0,1,0,0,0,0,0,127045.0,0,163833.0,0,4.0,0,0.0,0,0.0,0,135.9752767,0,0.0,0,21.0,0,25.86181234
0,,15100,0,0,1,0,0,0,0,0,0,44700.0,0,76456.0,0,5.0,0,0.0,0,0.0,0,134.5043482,0,0.0,0,9.0,0,29.38399653
0,,15100,0,0,0,0,0,0,0,0,0,39679.0,0,62674.0,0,5.0,0,1.0,0,0.0,0,95.59910086,0,1.0,0,9.0,0,28.50559056
0,,15100,0,0,0,0,1,0,0,0,1,65019.0,0,32289.0,0,13.0,1,0.0,1,0.0,0,81.95405483,0,1.0,0,9.0,0,33.53470838
0,,15100,0,0,0,0,0,1,0,0,0,81298.0,0,108947.0,0,9.0,0,0.0,0,0.0,0,194.4434657,0,1.0,0,35.0,0,42.24594075
0,,15100,0,1,0,0,1,0,0,0,1,65019.0,0,98114.0,1,7.0,0,0.0,0,0.0,0,198.0753807,0,1.0,0,10.0,0,31.54584266
1,15533.0,15200,0,0,0,0,1,0,0,0,0,58000.0,0,77000.0,0,0.9,0,1.0,0,0.0,0,127.8666667,0,3.0,0,26.0,1,34.81826182
0,,15200,0,0,0,0,0,0,1,0,0,5076.0,0,66536.0,0,2.0,0,0.0,0,0.0,0,323.1020042,0,0.0,0,5.0,0,40.25292875
0,,15200,0,0,0,0,0,0,0,0,0,44414.0,0,60098.0,0,4.0,0,1.0,0,0.0,0,105.749642,0,2.0,0,9.0,0,27.37526941
0,,15200,1,0,0,0,0,1,0,0,0,59544.0,0,86360.0,0,5.0,0,0.0,0,0.0,0,120.1367083,0,0.0,0,12.0,0,27.61633383
0,,15200,1,0,0,0,1,0,0,0,0,87116.0,0,105971.0,0,21.0,0,0.0,0,0.0,0,147.9466798,0,4.0,0,24.0,0,27.96155021
0,,15200,0,0,0,0,0,1,0,0,0,47453.0,0,73068.0,0,20.0,0,0.0,0,0.0,0,196.6996956,0,0.0,0,16.0,0,22.38385656
0,,15200,0,0,1,0,0,0,0,0,0,137128.0,0,184660.0,0,11.0,0,0.0,0,0.0,0,254.3560201,0,0.0,0,21.0,0,28.81503564
0,,15200,1,0,0,1,0,0,0,0,0,102925.0,0,114520.0,0,3.0,0,0.0,0,0.0,0,137.3893727,0,0.0,0,22.0,0,36.44647661
0,,15200,0,0,0,0,0,1,0,0,0,85303.0,0,131022.0,0,14.0,0,0.0,0,0.0,0,295.495733,0,0.0,0,18.0,0,29.60992004
0,,15200,0,0,1,0,0,0,0,0,0,49428.0,0,62696.0,0,27.0,0,0.0,0,0.0,0,265.3953128,0,1.0,0,16.0,0,38.50079645
0,,15200,0,0,0,0,1,0,0,0,0,69320.0,0,89644.0,0,11.0,0,0.0,0,0.0,0,91.74348238,0,2.0,0,11.0,0,31.11492975
0,,15200,0,1,0,0,0,0,0,0,1,65019.0,0,67103.0,0,1.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,0.0,0,3.688958496
1,12514.0,15200,1,0,0,0,0,1,0,0,0,105328.0,0,113931.0,0,3.0,0,0.0,0,0.0,0,138.1335045,0,2.0,0,32.0,0,61.89063458
0,,15200,0,0,0,0,0,1,0,0,0,47200.0,0,74510.0,0,17.0,0,0.0,0,0.0,0,174.5215618,0,0.0,0,23.0,0,41.86337612
0,,15200,0,0,1,0,0,0,0,0,0,20005.0,0,39605.0,0,8.0,0,0.0,0,0.0,0,96.73490299,0,0.0,0,10.0,0,21.74161074
0,,15200,0,0,1,0,0,0,0,0,0,142766.0,0,177998.0,0,12.0,0,0.0,0,0.0,0,260.3834391,0,0.0,0,21.0,0,27.53327222
1,14504.0,15200,0,0,0,0,1,0,0,0,0,96341.0,0,118734.0,0,1.0,0,1.0,1,0.0,0,90.7327804,0,1.0,0,26.0,0,39.14005597
0,,15200,0,0,0,0,0,1,0,0,0,34854.0,0,63519.0,0,6.0,0,0.0,0,0.0,0,275.4796976,0,0.0,0,15.0,0,20.78514557
0,,15200,0,0,0,0,0,1,0,0,0,41049.0,0,50892.0,0,1.0,0,0.0,0,0.0,0,276.1673578,0,1.0,0,34.0,0,38.37983372
0,,15200,0,0,0,0,1,0,0,0,0,43961.0,0,62171.0,1,7.0,0,0.0,0,0.0,0,124.8068459,0,1.0,0,18.0,0,39.58005434
0,,15200,1,0,1,0,0,0,0,0,0,90108.0,0,118941.0,0,2.0,0,0.0,0,2.0,0,170.9389426,0,0.0,0,25.0,0,41.15750106
0,,15200,0,0,0,0,1,0,0,0,0,40341.0,0,58834.0,1,7.0,0,0.0,0,0.0,0,100.0144552,0,0.0,0,15.0,0,41.10267691
0,,15200,1,0,0,0,1,0,0,0,0,7879.0,0,95124.0,0,13.0,0,0.0,0,1.0,0,270.2858992,0,0.0,0,22.0,0,29.16014082
0,,15200,0,0,0,1,0,0,0,0,0,65000.0,0,92000.0,0,1.0,0,0.0,0,0.0,0,152.1333333,0,4.0,0,20.0,1,34.81826182
0,,15200,1,0,0,1,0,0,0,0,0,102699.0,0,121925.0,0,2.0,0,0.0,0,0.0,0,155.9201487,0,0.0,0,22.0,0,36.74563904
0,,15200,0,1,0,0,1,0,0,0,1,65019.0,0,100320.0,1,7.0,0,0.0,0,0.0,0,190.256476,0,0.0,0,9.0,0,33.79999228
0,,15200,0,0,0,0,0,1,0,0,0,77636.0,0,95682.0,0,10.0,0,1.0,0,1.0,0,335.8413218,1,1.0,0,41.0,0,37.98254375
0,,15200,0,0,0,0,1,0,0,0,0,71233.0,0,84439.0,0,1.0,0,0.0,0,0.0,0,242.9833214,0,2.0,0,26.0,0,32.21005036
0,,15200,0,0,0,0,0,0,1,0,0,8723.0,0,66817.0,0,0.0,0,0.0,0,0.0,0,309.5026335,0,0.0,0,5.0,0,37.7638359
0,,15200,0,0,0,1,0,0,0,0,0,64028.0,0,95482.0,0,2.0,0,0.0,0,0.0,0,174.1643955,0,0.0,0,24.0,0,24.86160353
0,,15200,1,0,0,1,0,0,0,0,0,53433.0,0,114245.0,0,2.0,1,0.0,0,3.0,0,155.3674866,0,1.0,0,24.0,0,36.95461516
0,,15200,0,0,0,0,0,0,0,0,0,59745.0,0,81269.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,26.98558122
0,,15300,0,0,0,1,0,0,0,0,0,65298.0,0,94301.0,0,1.0,0,0.0,0,0.0,0,150.4998679,0,4.0,0,19.0,0,31.35764214
0,,15300,0,1,0,1,0,0,0,0,0,22057.0,0,44461.0,0,1.0,0,0.0,0,0.0,0,210.2754761,0,0.0,0,16.0,0,40.43225224
0,,15300,1,0,0,0,0,0,0,1,0,22079.0,0,168281.0,0,8.0,0,0.0,0,0.0,0,301.4910256,0,0.0,0,27.0,0,27.7711227
0,,15300,0,0,0,0,1,0,0,0,0,57840.0,0,86903.0,0,0.0,0,0.0,0,0.0,0,110.8272244,0,4.0,0,11.0,0,38.82617752
0,,15300,0,0,0,0,0,1,0,0,0,14695.0,0,48095.0,0,1.0,0,0.0,0,0.0,0,301.6576658,0,0.0,0,16.0,0,19.01244637
0,,15300,0,0,0,0,0,1,0,0,0,83039.0,0,99630.0,0,8.0,0,1.0,0,2.0,0,354.4602994,1,1.0,0,42.0,0,38.26595101
0,,15300,0,0,0,1,0,0,0,0,1,65019.0,0,92320.0,0,28.0,0,0.0,0,0.0,0,325.9984486,0,0.0,0,15.0,0,15.33556026
0,,15300,0,1,0,0,0,1,0,0,0,62094.0,0,96938.0,0,9.0,0,0.0,0,0.0,1,173.4666667,0,0.0,0,15.0,0,25.40714251
0,,15300,0,0,0,0,0,1,0,0,0,82439.0,0,99896.0,0,1.0,0,0.0,0,0.0,0,281.2003291,0,1.0,0,21.0,0,39.4088714
0,,15300,0,1,0,0,0,0,0,0,0,83004.0,0,121108.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,36.82339319
0,,15300,0,0,0,0,1,0,0,0,0,39065.0,0,54970.0,1,7.0,0,0.0,0,0.0,0,73.75669023,0,0.0,0,15.0,0,41.82308472
0,,15300,0,0,0,0,1,0,0,0,0,79541.0,0,94973.0,0,5.0,0,2.0,0,0.0,0,76.2075921,0,0.0,0,20.0,0,22.90250662
0,,15300,1,0,0,0,0,1,0,0,0,81500.0,0,102000.0,0,3.5,0,0.0,0,0.0,0,123.7666667,0,1.0,0,25.0,1,34.81826182
0,,15300,0,0,0,0,1,0,0,0,0,101000.0,0,112500.0,0,1.0,0,0.0,0,0.0,0,129.8666667,0,2.0,0,21.0,1,34.81826182
0,,15300,0,0,0,0,1,0,0,0,0,42100.0,0,65000.0,0,7.0,0,0.0,0,0.0,0,95.33333333,0,3.0,0,15.0,1,34.81826182
1,13623.0,15300,1,0,1,0,0,0,0,0,0,21383.0,0,38480.0,0,20.0,0,0.0,0,1.0,0,182.6,0,4.0,0,31.0,1,34.81826182
1,11642.0,15300,1,0,0,0,1,0,0,0,0,96700.0,1,89235.5,0,5.0,0,0.0,0,1.0,0,225.1666667,0,0.0,0,24.0,1,34.81826182
0,,15300,0,0,0,0,1,0,0,0,0,101311.0,0,113253.0,0,0.0,0,0.0,0,0.0,0,140.0757712,0,1.0,0,21.0,0,40.66746229
0,,15300,0,0,1,0,0,0,0,0,0,127172.0,0,156578.0,1,7.0,0,0.0,0,0.0,0,213.2860218,0,0.0,0,19.0,0,36.29035353
0,,15300,1,0,0,0,1,0,0,0,0,88251.0,0,103063.0,0,18.0,0,0.0,0,0.0,0,127.5661883,0,3.0,0,23.0,0,28.17177747
0,,15300,0,0,0,0,0,1,0,0,0,59083.0,0,96073.0,0,8.0,0,0.0,0,0.0,0,194.0054867,0,0.0,0,19.0,0,20.48797965
0,,15300,0,0,0,0,0,1,0,0,0,109767.0,0,117552.0,0,0.0,0,0.0,0,0.0,0,125.9425923,0,0.0,0,30.0,0,37.68939304
0,,15300,0,0,0,0,0,1,0,0,0,54412.0,0,95123.0,0,6.0,0,0.0,0,0.0,0,134.2426479,0,2.0,0,22.0,0,35.08572068
0,,15300,1,0,0,0,1,0,0,0,0,53736.0,0,102094.0,0,0.0,0,0.0,0,2.0,0,33.44969444,0,1.0,0,10.0,0,40.1048096
0,,15300,0,0,0,1,0,0,0,0,1,65019.0,0,53184.0,0,1.0,0,0.0,0,0.0,0,81.62597086,0,1.0,0,9.0,0,39.00782276
0,,15300,1,0,0,1,0,0,0,0,0,84989.0,0,98781.0,1,7.0,0,0.0,0,0.0,0,184.5457457,0,0.0,0,25.0,0,43.0169776
0,,15300,0,0,0,0,1,0,0,0,0,33113.0,0,57991.0,0,4.0,0,0.0,0,0.0,0,122.5788363,0,1.0,0,16.0,0,40.56988842
0,,15300,0,1,0,1,0,0,0,0,0,24025.0,0,42722.0,0,2.0,0,0.0,0,0.0,0,207.962141,0,0.0,0,15.0,0,37.1228372
1,6710.0,15300,1,0,0,0,1,0,0,0,0,78375.0,0,108175.0,0,6.0,0,1.0,0,0.0,0,82.10483648,0,0.0,0,20.0,0,22.50324916
0,,15300,0,0,0,0,0,1,0,0,0,77069.0,0,104534.0,0,0.0,0,0.0,0,0.0,0,276.9242472,0,2.0,0,21.0,0,39.24459954
1,13054.0,15300,0,0,0,0,1,0,0,0,0,49421.0,0,67343.0,0,4.0,0,0.0,0,0.0,0,57.92941509,0,6.0,0,22.0,0,42.92961419
0,,15400,0,0,0,1,0,0,0,0,0,103934.0,0,113696.0,0,4.0,0,0.0,0,0.0,0,265.5863519,0,1.0,0,34.0,0,26.75040396
0,,15400,1,0,0,0,1,0,0,0,0,32131.0,0,47338.0,0,9.0,0,0.0,0,0.0,0,93.3731422,0,1.0,0,11.0,0,31.40918636
0,,15400,1,0,0,0,0,1,0,0,0,100848.0,0,129454.0,0,10.0,0,0.0,0,0.0,0,174.8965193,0,2.0,0,31.0,0,28.06559087
0,,15400,0,0,0,0,0,1,0,0,0,48275.0,0,69427.0,0,17.0,0,0.0,0,0.0,0,202.5462196,0,0.0,0,15.0,0,23.16004059
0,,15400,0,0,0,0,0,1,0,0,0,32855.0,0,69663.0,0,7.0,0,0.0,0,0.0,0,256.2275509,0,1.0,0,16.0,0,23.3103728
0,,15400,0,0,0,0,0,1,0,0,0,10074.0,0,57135.0,0,4.0,0,0.0,0,0.0,0,310.3667568,0,0.0,0,16.0,0,17.60120617
0,,15400,0,0,1,0,0,0,0,0,0,50402.0,0,65561.0,0,25.0,0,0.0,0,0.0,0,282.6229052,0,0.0,0,16.0,0,38.09790247
1,16232.0,15400,0,0,1,0,0,0,0,0,0,180017.0,0,206148.0,0,2.0,0,0.0,0,2.0,0,196.0336579,0,1.0,0,49.0,0,36.41734258
0,,15400,0,0,0,1,0,0,0,0,0,59518.0,0,91172.0,0,2.0,0,0.0,0,0.0,0,159.0035106,0,0.0,0,25.0,0,24.9904907
1,13659.0,15400,0,0,0,0,0,1,0,0,0,63456.0,0,96794.0,0,3.0,0,0.0,0,0.0,0,85.52936247,0,0.0,0,28.0,0,37.362645
0,,15400,0,1,0,1,0,0,0,0,0,25822.0,0,43334.0,0,1.0,0,0.0,0,0.0,0,211.0166419,0,0.0,0,15.0,0,40.52940513
0,,15400,0,0,0,1,0,0,0,0,0,104451.0,0,119195.0,0,5.0,0,0.0,0,0.0,0,264.7616522,0,0.0,0,34.0,0,29.96327278
0,,15400,0,0,0,0,0,1,0,0,0,58085.0,0,91192.0,0,10.0,0,0.0,0,0.0,0,191.344217,0,0.0,0,19.0,0,21.36431232
0,,15400,1,0,0,0,1,0,0,0,1,65019.0,0,43899.0,0,0.0,0,0.0,0,0.0,0,324.5517414,0,1.0,0,9.0,0,27.77956059
0,,15400,0,0,0,0,0,1,0,0,0,34574.0,0,69751.0,0,6.0,0,0.0,0,0.0,0,254.0561961,0,1.0,0,16.0,0,22.72101357
0,,15400,0,0,0,0,0,0,0,0,0,110900.0,0,126400.0,0,16.0,0,0.0,0,0.0,0,179.5666667,0,1.0,0,18.0,1,34.81826182
0,,15400,0,0,1,0,0,0,0,0,0,47749.0,0,74451.0,0,3.0,0,0.0,0,0.0,0,133.8993123,0,1.0,0,8.0,0,27.92203478
0,,15400,0,0,0,1,0,0,0,0,1,65019.0,0,55421.0,0,2.0,0,0.0,0,0.0,0,81.27851127,0,2.0,0,9.0,0,38.72389503
0,,15400,0,0,0,0,1,0,0,0,0,73793.0,0,86176.0,0,2.0,0,1.0,0,0.0,0,229.3693761,0,3.0,0,26.0,0,30.95851999
0,,15400,1,0,0,0,1,0,0,0,0,30703.0,0,57184.0,0,10.0,0,0.0,0,0.0,0,122.8043265,0,0.0,0,10.0,0,18.15090215
0,,15400,0,0,1,0,0,0,0,0,0,28669.0,0,43078.0,0,14.0,0,1.0,0,0.0,0,108.1988949,0,1.0,0,17.0,0,24.67417485
0,,15400,0,0,0,1,0,0,0,0,0,101981.0,0,145125.0,0,3.0,1,0.0,1,0.0,0,105.5525696,0,3.0,0,15.0,0,32.6994401
0,,15400,0,0,0,0,0,1,0,0,0,7839.0,0,48276.0,0,4.0,0,0.0,0,0.0,0,315.1783185,0,0.0,0,16.0,0,18.30195947
0,,15400,0,0,0,0,1,0,0,0,0,39452.0,0,56834.0,0,7.0,0,1.0,0,0.0,0,120.0565557,0,1.0,0,15.0,0,39.90893415
0,,15400,0,0,0,0,1,0,0,0,0,50121.0,0,67755.0,0,3.0,0,0.0,0,0.0,0,168.748032,0,0.0,0,14.0,0,37.56086276
1,4718.0,15500,0,0,0,0,1,0,0,0,0,57993.0,0,82248.0,0,10.0,0,0.0,0,0.0,0,173.0729685,0,0.0,0,16.0,0,32.14246898
0,,15500,0,0,0,0,1,0,0,0,0,56206.0,0,137388.0,0,2.0,0,0.0,0,0.0,0,275.5235464,0,4.0,0,42.0,0,39.74429871
0,,15500,0,0,0,0,0,1,0,0,0,158506.0,0,179499.0,0,8.0,1,0.0,0,0.0,0,195.6860259,0,4.0,0,26.0,0,40.73934639
0,,15500,0,0,0,0,1,0,0,0,0,59316.0,0,80837.0,0,1.0,0,0.0,0,0.0,0,126.9127232,0,3.0,0,11.0,0,35.90146304
0,,15500,0,0,1,0,0,0,0,0,0,127793.0,0,158580.0,1,7.0,0,0.0,0,0.0,0,229.3450754,0,0.0,0,19.0,0,39.50968107
0,,15500,0,0,0,0,0,1,0,0,0,36650.0,0,62963.0,0,6.0,0,0.0,0,0.0,0,260.8567886,0,0.0,0,16.0,0,24.29905935
0,,15500,0,0,0,0,0,1,0,0,0,74761.0,0,92729.0,0,9.0,0,0.0,0,1.0,0,339.0892634,1,1.0,0,42.0,0,37.47461725
0,,15500,0,1,0,1,0,0,0,0,0,25448.0,0,39188.0,0,3.0,0,0.0,0,0.0,0,215.5924991,0,0.0,0,16.0,0,38.97511499
0,,15500,0,0,0,0,0,0,1,0,0,93730.0,0,106841.0,0,13.0,1,0.0,0,1.0,0,132.8205709,0,0.0,0,18.0,0,33.29297369
0,,15500,0,0,0,0,0,1,0,0,0,88929.0,0,115249.0,0,0.0,0,0.0,0,2.0,0,156.130914,0,0.0,0,34.0,0,32.0338704
0,,15500,0,0,1,0,0,0,0,0,0,79185.0,0,88693.0,0,19.0,0,0.0,0,0.0,0,244.2078401,0,10.0,0,23.0,0,36.33936235
0,,15500,0,0,0,0,1,0,0,0,0,98646.0,0,115669.0,0,13.0,0,0.0,0,0.0,0,177.5489659,0,0.0,0,26.0,0,33.350529
0,,15500,0,0,1,0,0,0,0,0,0,71412.0,0,93723.0,0,19.0,0,0.0,0,0.0,0,238.5013159,0,11.0,0,24.0,0,35.96589822
0,,15500,0,0,0,1,0,0,0,0,0,97596.0,0,119326.0,0,0.0,1,0.0,0,3.0,0,254.7077326,0,1.0,0,30.0,0,40.98730093
0,,15500,0,0,0,1,0,0,0,0,0,52051.0,0,88200.0,0,30.0,0,0.0,0,0.0,0,211.0666667,0,0.0,0,22.0,1,34.81826182
1,14058.0,15500,0,0,0,0,1,0,0,0,0,48100.0,0,67000.0,0,15.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,13184.0,15500,0,0,1,0,0,0,0,0,0,26452.0,0,43900.0,0,21.0,0,1.0,0,2.0,0,215.0666667,0,0.0,0,19.0,1,34.81826182
1,17044.0,15500,0,0,0,0,1,0,0,0,0,38900.0,0,60500.0,0,8.0,0,7.0,0,4.0,0,95.9,0,2.0,0,53.0,1,34.81826182
0,,15500,1,0,0,0,1,0,0,0,0,28269.0,0,52822.0,0,9.0,0,0.0,0,0.0,0,120.6109212,0,1.0,0,9.0,0,18.18289192
0,,15500,0,1,0,1,0,0,0,0,0,25751.0,0,43531.0,0,0.0,0,0.0,0,0.0,0,213.3592817,0,0.0,0,16.0,0,37.79499193
0,,15500,0,0,0,0,0,1,0,0,0,46846.0,0,70082.0,0,7.0,0,0.0,0,0.0,0,152.1680601,0,2.0,0,12.0,0,30.13149723
0,,15500,0,0,1,0,0,0,0,0,0,46125.0,0,63276.0,0,27.0,0,0.0,0,0.0,0,298.476411,0,0.0,0,16.0,0,39.30720132
1,7921.0,15500,0,0,0,0,1,0,0,0,0,54653.0,0,73117.0,0,13.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,29.54185091
0,,15500,1,0,0,0,0,0,0,1,0,20800.0,0,173566.0,0,6.0,0,0.0,0,0.0,0,292.0341855,0,0.0,0,26.0,0,25.56288193
1,16755.0,15500,0,0,0,0,0,0,1,0,0,82054.0,0,104627.0,0,3.0,0,0.0,0,0.0,0,9.048515086,0,1.0,0,35.0,0,60.64575626
0,,15500,0,0,0,0,0,0,0,0,0,116543.0,0,133986.0,0,17.0,0,0.0,0,0.0,0,164.6813583,0,1.0,0,18.0,0,37.57081963
0,,15500,0,1,0,1,0,0,0,0,0,17727.0,0,39746.0,0,1.0,0,0.0,0,0.0,0,204.0958698,0,0.0,0,16.0,0,40.66018644
0,,15500,0,0,0,1,0,0,0,0,0,96426.0,0,122322.0,0,12.0,0,0.0,0,0.0,0,226.2845243,0,0.0,0,12.0,0,40.86810919
0,,15600,0,1,0,0,0,0,0,0,1,65019.0,0,66837.0,0,9.0,0,0.0,0,0.0,0,94.69068521,0,0.0,0,15.0,0,26.32256955
0,,15600,1,0,0,0,0,1,0,0,0,83758.0,0,106992.0,0,3.0,0,0.0,0,0.0,0,127.6658177,0,1.0,0,24.0,0,39.01451939
0,,15600,0,0,0,1,0,0,0,0,0,102572.0,0,112721.0,0,3.0,0,0.0,0,1.0,0,271.270791,0,0.0,0,33.0,0,29.63441489
0,,15600,0,0,0,0,1,0,0,0,0,49151.0,0,62005.0,0,4.0,0,0.0,0,0.0,0,185.653088,0,0.0,0,14.0,0,36.02110045
0,,15600,0,0,0,0,1,0,0,0,0,102881.0,0,117868.0,0,11.0,0,0.0,0,0.0,0,287.4411309,0,2.0,0,19.0,0,31.75987679
0,,15600,0,0,0,0,1,0,0,0,0,104458.0,0,137583.0,0,1.0,0,0.0,0,0.0,0,280.789801,0,0.0,0,46.0,0,41.23523649
0,,15600,1,0,0,0,1,0,0,0,0,27599.0,0,47615.0,0,10.0,0,0.0,0,0.0,0,90.3276282,0,1.0,0,12.0,0,29.67474957
0,,15600,0,0,0,0,0,1,0,0,0,75701.0,0,106389.0,0,0.0,0,0.0,0,0.0,0,278.6803944,0,2.0,0,21.0,0,40.10825906
0,,15600,1,0,0,0,0,1,0,0,0,62622.0,0,106824.0,0,9.0,0,0.0,0,0.0,0,261.0214154,0,0.0,0,11.0,0,34.97887956
0,,15600,0,0,0,0,1,0,0,0,0,76724.0,0,96942.0,0,0.0,0,1.0,0,0.0,0,157.4109509,0,1.0,0,18.0,0,34.23989502
0,,15600,1,0,0,0,0,1,0,0,0,89312.0,0,110431.0,0,2.0,0,0.0,0,0.0,0,110.4299504,0,1.0,0,25.0,0,39.2128036
0,,15600,0,0,0,0,1,0,0,0,0,105959.0,0,121747.0,0,0.0,0,0.0,0,0.0,0,120.5331314,0,2.0,0,21.0,0,39.29481281
0,,15600,1,0,0,0,0,1,0,0,0,58728.0,0,92443.0,0,6.0,0,0.0,0,0.0,0,128.0295993,0,0.0,0,13.0,0,28.48485856
1,14026.0,15600,0,0,1,0,0,0,0,0,0,74156.0,0,101136.0,0,11.0,0,0.0,0,3.0,0,107.3884676,0,0.0,0,24.0,0,27.69600093
1,16557.0,15600,0,0,0,0,0,0,1,0,0,63500.0,0,80000.0,0,0.2,0,3.0,0,0.0,0,104.5666667,0,2.0,0,20.0,1,34.81826182
0,,15600,0,0,0,0,1,0,0,0,0,92789.0,0,123455.0,0,13.0,0,0.0,0,0.0,0,176.7349322,0,0.0,0,26.0,0,36.54427311
0,,15600,1,0,0,0,0,1,0,0,0,68056.0,0,103179.0,0,7.0,0,0.0,0,0.0,0,263.3894092,0,1.0,0,12.0,0,37.1830778
0,,15600,0,0,0,0,1,0,0,0,0,47537.0,0,66581.0,0,7.0,0,0.0,0,1.0,0,116.6148587,0,3.0,0,48.0,0,30.37280108
